"CUST_ID","CUST_FIRST_NAME","CUST_LAST_NAME","CUST_GENDER","CUST_YEAR_OF_BIRTH","CUST_MARITAL_STATUS","CUST_STREET_ADDRESS","CUST_POSTAL_CODE","CUST_CITY","CUST_CITY_ID","CUST_STATE_PROVINCE","CUST_STATE_PROVINCE_ID","COUNTRY_ID","CUST_MAIN_PHONE_NUMBER","CUST_INCOME_LEVEL","CUST_CREDIT_LIMIT","CUST_EMAIL","CUST_TOTAL","CUST_TOTAL_ID","CUST_SRC_ID","CUST_EFF_FROM","CUST_EFF_TO","CUST_VALID"
28116,"Abigail","Ruddy","M",1960,"single","87 West Coshocton Avenue","71349","Haarlem",51644,"Noord-Holland",52683,52770,"208-194-6025","G: 130,000 - 149,999",11000,"Ruddy@company.example.com","Customer total",52772,,2019-01-01,,"I"
31671,"Abigail","Ruddy","M",1962,"married","97 Sagadahoc Avenue","55056","Bolton",51205,"England - Greater Manchester",52590,52789,"391-613-8000","G: 130,000 - 149,999",1500,"Ruddy@company.example.com","Customer total",52772,,2019-01-01,,"I"
35227,"Abigail","Ruddy","M",1959,"","97 South Geneva Avenue","81402","Lelystad",51793,"Flevopolder",52599,52770,"587-269-1680","G: 130,000 - 149,999",9000,"Ruddy@company.example.com","Customer total",52772,,2019-01-01,,"I"
36117,"Abner","Everett","M",1965,"","107 Covington Avenue","80841","Wolverhampton",52514,"England - West Midlands",52593,52789,"258-692-7934","K: 250,000 - 299,999",15000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
39672,"Abner","Everett","M",1986,"married","107 North Saguache Avenue","34216","Murnau",51934,"Bayern",52561,52776,"167-248-1619","K: 250,000 - 299,999",11000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
43228,"Abner","Everett","M",1968,"married","117 West Gloucester Avenue","72059","Los Angeles",51806,"CA",52567,52790,"620-711-8237","K: 250,000 - 299,999",7000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
25470,"Abner","Everett","M",1977,"single","17 West Mckenzie Court","84773","Stuttgart",52331,"Baden-Wuerttemberg",52559,52776,"103-711-9009","K: 250,000 - 299,999",15000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
47006,"Abner","Everett","M",1996,"","27 East Braxton Boulevard","55787","Montara",51919,"CA",52567,52790,"454-716-5260","K: 250,000 - 299,999",11000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
50561,"Abner","Everett","M",1971,"married","27 South Page Boulevard","55646","Neuss",51975,"Nordrhein-Westfalen",52684,52776,"526-349-7669","K: 250,000 - 299,999",7000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
4117,"Abner","Everett","M",1983,"single","37 North Covington Street","91906","Clermont-l'Herault",51329,"Languedoc-Roussillon",52645,52779,"155-204-1940","K: 250,000 - 299,999",15000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"A"
7673,"Abner","Everett","M",1999,"","47 East Saguache Road","68644","Schwaebisch Gmuend",52300,"Baden-Wuerttemberg",52559,52776,"230-226-8711","K: 250,000 - 299,999",11000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
11228,"Abner","Everett","M",1967,"married","57 Gloucester Drive","51430","Ingolstadt",51680,"Bayern",52561,52776,"630-692-5246","K: 250,000 - 299,999",7000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
14784,"Abner","Everett","M",1968,"","57 North Todd Drive","46413","Belfast City",51175,"Northern Ireland - County Antr",52686,52789,"361-248-7857","K: 250,000 - 299,999",15000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
18339,"Abner","Everett","M",1990,"married","67 West Kaufman Avenue","66437","Asten",51075,"Noord-Brabant",52682,52770,"229-711-2551","K: 250,000 - 299,999",11000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
12112,"Abner","Everett","M",1974,"married","7 South 5th Circle","58488","Dolores",51391,"CO",52569,52790,"570-248-9913","K: 250,000 - 299,999",7000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
21894,"Abner","Everett","M",1988,"married","77 East 5th Avenue","40365","Tralee",52379,"Kerry",52637,52772,"166-716-4030","K: 250,000 - 299,999",7000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
25451,"Abner","Everett","M",1966,"","77 South Mckenzie Avenue","57929","Heilbronn",51656,"Baden-Wuerttemberg",52559,52776,"650-349-6961","K: 250,000 - 299,999",15000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
29006,"Abner","Everett","M",1962,"single","87 North Braxton Avenue","63627","Keighley",51722,"England - West Yorkshire",52594,52789,"629-204-7324","K: 250,000 - 299,999",11000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
32561,"Abner","Everett","M",1980,"married","97 East Page Avenue","31583","Didcot",51386,"England - Oxfordshire",52592,52789,"513-226-7500","K: 250,000 - 299,999",7000,"Everett@company.example.com","Customer total",52772,,2019-01-01,,"I"
38784,"Abner","Kenney","M",1970,"","107 West Todd Avenue","69138","Raamsdonksveer",52157,"Noord-Brabant",52682,52770,"173-226-3225","K: 250,000 - 299,999",15000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
42339,"Abner","Kenney","M",1975,"married","117 East Kaufman Avenue","80841","Wolverhampton",52514,"England - West Midlands",52593,52789,"319-692-5625","K: 250,000 - 299,999",11000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
16581,"Abner","Kenney","M",1997,"","17 East Page Court","45704","Mackville",51890,"KY",52632,52790,"503-692-4047","K: 250,000 - 299,999",7000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
46117,"Abner","Kenney","M",1972,"single","27 Covington Boulevard","40715","Ravensburg",52159,"Baden-Wuerttemberg",52559,52776,"411-248-7242","K: 250,000 - 299,999",15000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
49672,"Abner","Kenney","M",1974,"married","27 North Saguache Boulevard","81292","Nanterre",51972,"Ile-de-France",52623,52779,"563-711-6988","K: 250,000 - 299,999",11000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
3229,"Abner","Kenney","M",1969,"married","37 West Gloucester Street","33866","Bergen op Zoom",51181,"Noord-Brabant",52682,52770,"399-716-2429","K: 250,000 - 299,999",7000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
6784,"Abner","Kenney","M",1975,"single","47 Todd Road","63736","Killarney",51728,"Kerry",52637,52772,"681-349-2026","K: 250,000 - 299,999",15000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
10339,"Abner","Kenney","M",1972,"married","47 South Kaufman Road","32855","Birmingham",51192,"England - West Midlands",52593,52789,"556-204-9439","K: 250,000 - 299,999",11000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
13895,"Abner","Kenney","M",1994,"married","57 North 5th Drive","75603","Palmdale",52102,"FL",52595,52790,"444-226-8453","K: 250,000 - 299,999",7000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
17450,"Abner","Kenney","M",1995,"single","67 East Mckenzie Avenue","62145","Nuernberg",51996,"Bayern",52561,52776,"276-692-6066","K: 250,000 - 299,999",15000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
21006,"Abner","Kenney","M",1968,"single","77 Braxton Avenue","31132","Saint Marks",52279,"FL",52595,52790,"119-248-1644","K: 250,000 - 299,999",11000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
24562,"Abner","Kenney","M",1971,"married","77 North Page Avenue","72860","Koeln",51735,"Nordrhein-Westfalen",52684,52776,"498-711-5332","K: 250,000 - 299,999",7000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
28117,"Abner","Kenney","M",1968,"","87 West Covington Avenue","83967","Tilburg",52369,"Noord-Brabant",52682,52770,"636-716-9795","K: 250,000 - 299,999",15000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
31672,"Abner","Kenney","M",1961,"single","97 Saguache Avenue","33415","Pala",52101,"CA",52567,52790,"569-349-9468","K: 250,000 - 299,999",11000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
35228,"Abner","Kenney","M",1963,"married","97 South Gloucester Avenue","59862","Malaga",51894,"Malaga",52661,52778,"537-204-8513","K: 250,000 - 299,999",7000,"Kenney@company.example.com","Customer total",52772,,2019-01-01,,"I"
37006,"Abner","Robbinette","M",1964,"single","107 East Braxton Avenue","61189","Evinston",51459,"FL",52595,52790,"572-711-6909","K: 250,000 - 299,999",11000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
40561,"Abner","Robbinette","M",1970,"married","107 South Page Avenue","48346","Noma",51985,"FL",52595,52790,"159-716-9696","K: 250,000 - 299,999",7000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
44116,"Abner","Robbinette","M",1967,"","117 North Covington Avenue","59411","Henley-on-Thames",51659,"England - Oxfordshire",52592,52789,"527-349-4493","K: 250,000 - 299,999",15000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
34359,"Abner","Robbinette","M",1982,"married","17 North Kaufman Court","54845","Haswell",51651,"CO",52569,52790,"593-349-9980","K: 250,000 - 299,999",11000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
47895,"Abner","Robbinette","M",1974,"married","27 West 5th Boulevard","57128","Barry",51166,"Wales - South Glamorgan",52764,52789,"379-204-8906","K: 250,000 - 299,999",7000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
1451,"Abner","Robbinette","M",1973,"single","37 Mckenzie Street","68644","Schwaebisch Gmuend",52300,"Baden-Wuerttemberg",52559,52776,"652-226-5722","K: 250,000 - 299,999",15000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"A"
5006,"Abner","Robbinette","M",2000,"","37 South Braxton Street","82590","Warstein",52497,"Nordrhein-Westfalen",52684,52776,"304-692-9126","K: 250,000 - 299,999",11000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"A"
8561,"Abner","Robbinette","M",1991,"married","47 West Page Road","46413","Belfast City",51175,"Northern Ireland - County Antr",52686,52789,"459-248-8164","K: 250,000 - 299,999",7000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
12118,"Abner","Robbinette","M",1979,"single","57 East Covington Drive","67272","Cloverdale",51334,"CA",52567,52790,"252-711-7989","K: 250,000 - 299,999",15000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"A"
15673,"Abner","Robbinette","M",1969,"single","57 South Saguache Drive","67843","Arbuckle",51069,"CA",52567,52790,"254-716-6847","K: 250,000 - 299,999",11000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
19228,"Abner","Robbinette","M",1992,"married","67 North Gloucester Avenue","87340","Oxford",52041,"England - Oxfordshire",52592,52789,"157-349-8214","K: 250,000 - 299,999",7000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
48803,"Abner","Robbinette","M",1989,"single","7 South Todd Circle","55787","Montara",51919,"CA",52567,52790,"439-716-9572","K: 250,000 - 299,999",15000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
22783,"Abner","Robbinette","M",1972,"single","77 East Todd Avenue","83124","Weston-super-Mare",52507,"England - Avon",52588,52789,"285-204-9202","K: 250,000 - 299,999",15000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
26339,"Abner","Robbinette","M",1969,"single","87 Kaufman Avenue","59061","Sanibel",52292,"FL",52595,52790,"184-226-5466","K: 250,000 - 299,999",11000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
29895,"Abner","Robbinette","M",1969,"married","87 South 5th Avenue","50385","Wakefield",52493,"England - West Yorkshire",52594,52789,"355-692-1044","K: 250,000 - 299,999",7000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
33450,"Abner","Robbinette","M",1993,"single","97 West Mckenzie Avenue","34216","Murnau",51934,"Bayern",52561,52776,"104-248-2471","K: 250,000 - 299,999",15000,"Robbinette@company.example.com","Customer total",52772,,2019-01-01,,"I"
37895,"Abner","Rossellett","M",1966,"married","107 West 5th Avenue","71750","Salthill",52287,"Galway",52608,52772,"606-349-8512","K: 250,000 - 299,999",7000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
41450,"Abner","Rossellett","M",1975,"single","117 Mckenzie Avenue","85858","Karlsruhe",51718,"Baden-Wuerttemberg",52559,52776,"651-204-7767","K: 250,000 - 299,999",15000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
45005,"Abner","Rossellett","M",1971,"single","117 South Braxton Avenue","59500","El Sobrante",51446,"CA",52567,52790,"290-226-3064","K: 250,000 - 299,999",11000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
7692,"Abner","Rossellett","M",1978,"married","17 Saguache Court","85057","Cardiff",51316,"Wales - South Glamorgan",52764,52789,"314-204-8900","K: 250,000 - 299,999",11000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
43247,"Abner","Rossellett","M",1984,"married","17 South Gloucester Court","64852","Helmond",51657,"Noord-Brabant",52682,52770,"680-226-9336","K: 250,000 - 299,999",7000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
48784,"Abner","Rossellett","M",1973,"single","27 West Todd Boulevard","74342","Lisburn",51799,"Northern Ireland - County Antr",52686,52789,"576-692-7085","K: 250,000 - 299,999",15000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
2340,"Abner","Rossellett","M",1970,"single","37 East Kaufman Street","70577","Paterna",52105,"Valencia",52755,52778,"660-248-8364","K: 250,000 - 299,999",11000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
5895,"Abner","Rossellett","M",1966,"married","47 5th Road","57579","Dingle",51389,"Kerry",52637,52772,"340-711-3082","K: 250,000 - 299,999",7000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
9450,"Abner","Rossellett","M",1985,"single","47 North Mckenzie Road","67843","Arbuckle",51069,"CA",52567,52790,"477-716-6896","K: 250,000 - 299,999",15000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"A"
13006,"Abner","Rossellett","M",1976,"married","57 West Braxton Drive","63736","Killarney",51728,"Kerry",52637,52772,"613-349-1702","K: 250,000 - 299,999",11000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
16562,"Abner","Rossellett","M",1987,"married","67 Page Avenue","31933","Barcelona",51164,"Barcelona",52560,52778,"110-204-8560","K: 250,000 - 299,999",7000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
20117,"Abner","Rossellett","M",1981,"single","67 South Covington Avenue","41847","Edgewood",51443,"KY",52632,52790,"143-226-5436","K: 250,000 - 299,999",15000,"Rossellett@company.example.com","Customer total",52772,,2019-01-01,,"I"
37896,"Abraham","Roland","M",1960,"single","107 West 42nd Avenue","36149","Beziers",51187,"Languedoc-Roussillon",52645,52779,"322-628-8532","I: 170,000 - 189,999",11000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
41451,"Abraham","Roland","M",1978,"single","117 Mckinley Avenue","78618","Berea",51180,"KY",52632,52790,"461-357-8174","I: 170,000 - 189,999",1500,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
45006,"Abraham","Roland","M",1963,"single","117 South Brazoria Avenue","59500","El Sobrante",51446,"CA",52567,52790,"642-586-4732","I: 170,000 - 189,999",7000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
7703,"Abraham","Roland","M",1962,"single","17 Saint Charles Court","85057","Cardiff",51316,"Wales - South Glamorgan",52764,52789,"275-357-9699","I: 170,000 - 189,999",7000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
43258,"Abraham","Roland","M",1967,"single","17 South Gogebic Court","64852","Helmond",51657,"Noord-Brabant",52682,52770,"480-586-3273","I: 170,000 - 189,999",9000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
48785,"Abraham","Roland","M",1966,"single","27 West Tom Green Boulevard","45704","Mackville",51890,"KY",52632,52790,"407-609-4730","I: 170,000 - 189,999",1500,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
2341,"Abraham","Roland","M",1975,"single","37 East Kearney Street","70577","Paterna",52105,"Valencia",52755,52778,"242-540-9428","I: 170,000 - 189,999",7000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
5896,"Abraham","Roland","M",1994,"single","47 42nd Road","57579","Dingle",51389,"Kerry",52637,52772,"466-727-8139","I: 170,000 - 189,999",9000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
9451,"Abraham","Roland","M",1963,"single","47 North Mckinley Road","67843","Arbuckle",51069,"CA",52567,52790,"347-434-3981","I: 170,000 - 189,999",1500,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"A"
13007,"Abraham","Roland","M",1981,"single","57 West Brazoria Drive","63736","Killarney",51728,"Kerry",52637,52772,"349-628-3782","I: 170,000 - 189,999",7000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
16563,"Abraham","Roland","M",1997,"single","67 Palm Beach Avenue","31933","Barcelona",51164,"Barcelona",52560,52778,"571-357-4517","I: 170,000 - 189,999",9000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
20118,"Abraham","Roland","M",1961,"single","67 South Cowlitz Avenue","41847","Edgewood",51443,"KY",52632,52790,"410-586-2272","I: 170,000 - 189,999",1500,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
23674,"Abraham","Roland","M",1964,"single","77 West Saint Charles Avenue","44581","Moerdijk",51916,"Noord-Brabant",52682,52770,"388-609-8740","I: 170,000 - 189,999",7000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
27229,"Abraham","Roland","M",1988,"single","87 East Gogebic Avenue","55296","Clifton",51332,"England - Avon",52588,52789,"686-540-9073","I: 170,000 - 189,999",9000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
30784,"Abraham","Roland","M",1986,"single","87 South Tom Green Avenue","72860","Koeln",51735,"Nordrhein-Westfalen",52684,52776,"402-727-6421","I: 170,000 - 189,999",1500,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
34341,"Abraham","Roland","M",1960,"single","97 North Kearney Avenue","79359","Lindau",51798,"Bayern",52561,52776,"421-434-7697","I: 170,000 - 189,999",9000,"Roland@company.example.com","Customer total",52772,,2019-01-01,,"I"
37007,"Abraham","Sadworth","M",1960,"single","107 East Brazoria Avenue","61189","Evinston",51459,"FL",52595,52790,"618-727-2550","I: 170,000 - 189,999",9000,"Sadworth@company.example.com","Customer total",52772,,2019-01-01,,"I"
40562,"Abraham","Sadworth","M",1959,"single","107 South Palm Beach Avenue","48346","Noma",51985,"FL",52595,52790,"417-434-1364","I: 170,000 - 189,999",11000,"Sadworth@company.example.com","Customer total",52772,,2019-01-01,,"I"
